saving to results/2022-03-31_18-33-48_resnet44_m-32
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x146643d51a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x146643d51820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 32, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 4.752 (4.752)	Data 3.387 (3.387)	Loss 2.3066 (2.3066)	Prec@1 6.738 (6.738)	Prec@5 41.748 (41.748)	Acc 0.067 (0.067)	
TRAINING - Epoch: [73][10/781]	Time 0.347 (0.498)	Data 0.000 (0.140)	Loss 0.1649 (0.1756)	Prec@1 93.848 (94.047)	Prec@5 99.805 (99.938)	Acc 0.940 (0.937)	
TRAINING - Epoch: [73][20/781]	Time 0.349 (0.426)	Data 0.000 (0.073)	Loss 0.0917 (0.1611)	Prec@1 97.021 (94.399)	Prec@5 100.000 (99.942)	Acc 0.944 (0.940)	
TRAINING - Epoch: [73][30/781]	Time 0.349 (0.401)	Data 0.000 (0.050)	Loss 0.1017 (0.1585)	Prec@1 96.436 (94.492)	Prec@5 99.951 (99.937)	Acc 0.945 (0.941)	
TRAINING - Epoch: [73][40/781]	Time 0.347 (0.388)	Data 0.000 (0.038)	Loss 0.1393 (0.1593)	Prec@1 95.996 (94.465)	Prec@5 99.561 (99.921)	Acc 0.945 (0.942)	
TRAINING - Epoch: [73][50/781]	Time 0.349 (0.380)	Data 0.000 (0.030)	Loss 0.0929 (0.1563)	Prec@1 97.070 (94.551)	Prec@5 100.000 (99.923)	Acc 0.946 (0.943)	
TRAINING - Epoch: [73][60/781]	Time 0.347 (0.375)	Data 0.000 (0.025)	Loss 0.1793 (0.1521)	Prec@1 94.092 (94.703)	Prec@5 99.756 (99.920)	Acc 0.947 (0.943)	
TRAINING - Epoch: [73][70/781]	Time 0.349 (0.371)	Data 0.000 (0.022)	Loss 0.1493 (0.1509)	Prec@1 95.410 (94.748)	Prec@5 99.902 (99.919)	Acc 0.947 (0.944)	
TRAINING - Epoch: [73][80/781]	Time 0.346 (0.368)	Data 0.000 (0.019)	Loss 0.1069 (0.1485)	Prec@1 95.996 (94.828)	Prec@5 99.854 (99.923)	Acc 0.948 (0.944)	
TRAINING - Epoch: [73][90/781]	Time 0.347 (0.366)	Data 0.000 (0.017)	Loss 0.2172 (0.1526)	Prec@1 92.578 (94.680)	Prec@5 99.561 (99.907)	Acc 0.947 (0.945)	
TRAINING - Epoch: [73][100/781]	Time 0.347 (0.364)	Data 0.000 (0.015)	Loss 0.1842 (0.1553)	Prec@1 94.141 (94.565)	Prec@5 99.707 (99.904)	Acc 0.946 (0.945)	
TRAINING - Epoch: [73][110/781]	Time 0.349 (0.363)	Data 0.000 (0.014)	Loss 0.1452 (0.1541)	Prec@1 95.752 (94.611)	Prec@5 99.658 (99.905)	Acc 0.946 (0.945)	
TRAINING - Epoch: [73][120/781]	Time 0.349 (0.362)	Data 0.000 (0.013)	Loss 0.1213 (0.1536)	Prec@1 96.631 (94.628)	Prec@5 99.902 (99.905)	Acc 0.946 (0.945)	
TRAINING - Epoch: [73][130/781]	Time 0.349 (0.360)	Data 0.000 (0.012)	Loss 0.0971 (0.1518)	Prec@1 96.631 (94.694)	Prec@5 99.951 (99.908)	Acc 0.947 (0.945)	
TRAINING - Epoch: [73][140/781]	Time 0.349 (0.360)	Data 0.000 (0.011)	Loss 0.1574 (0.1530)	Prec@1 94.043 (94.659)	Prec@5 100.000 (99.910)	Acc 0.947 (0.945)	
TRAINING - Epoch: [73][150/781]	Time 0.349 (0.359)	Data 0.000 (0.010)	Loss 0.1455 (0.1529)	Prec@1 94.824 (94.669)	Prec@5 99.951 (99.907)	Acc 0.947 (0.945)	
TRAINING - Epoch: [73][160/781]	Time 0.349 (0.358)	Data 0.000 (0.010)	Loss 0.2165 (0.1514)	Prec@1 92.480 (94.731)	Prec@5 99.756 (99.909)	Acc 0.947 (0.946)	
TRAINING - Epoch: [73][170/781]	Time 0.349 (0.358)	Data 0.000 (0.009)	Loss 0.1747 (0.1520)	Prec@1 93.457 (94.705)	Prec@5 99.951 (99.908)	Acc 0.947 (0.946)	
TRAINING - Epoch: [73][180/781]	Time 0.347 (0.357)	Data 0.000 (0.009)	Loss 0.1327 (0.1509)	Prec@1 95.654 (94.750)	Prec@5 99.951 (99.910)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][190/781]	Time 0.347 (0.357)	Data 0.000 (0.008)	Loss 0.1231 (0.1497)	Prec@1 95.459 (94.779)	Prec@5 100.000 (99.912)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][200/781]	Time 0.349 (0.356)	Data 0.000 (0.008)	Loss 0.1054 (0.1492)	Prec@1 96.143 (94.793)	Prec@5 100.000 (99.914)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][210/781]	Time 0.346 (0.356)	Data 0.000 (0.007)	Loss 0.1532 (0.1485)	Prec@1 94.141 (94.808)	Prec@5 99.854 (99.916)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][220/781]	Time 0.349 (0.355)	Data 0.000 (0.007)	Loss 0.1424 (0.1486)	Prec@1 93.896 (94.797)	Prec@5 100.000 (99.919)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][230/781]	Time 0.347 (0.355)	Data 0.000 (0.007)	Loss 0.1253 (0.1495)	Prec@1 95.020 (94.766)	Prec@5 100.000 (99.920)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][240/781]	Time 0.349 (0.355)	Data 0.000 (0.007)	Loss 0.1336 (0.1488)	Prec@1 95.361 (94.791)	Prec@5 99.854 (99.920)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][250/781]	Time 0.347 (0.355)	Data 0.000 (0.006)	Loss 0.1364 (0.1484)	Prec@1 95.117 (94.803)	Prec@5 99.951 (99.920)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][260/781]	Time 0.347 (0.354)	Data 0.000 (0.006)	Loss 0.2271 (0.1489)	Prec@1 91.162 (94.771)	Prec@5 99.902 (99.921)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][270/781]	Time 0.349 (0.354)	Data 0.000 (0.006)	Loss 0.1301 (0.1488)	Prec@1 95.410 (94.779)	Prec@5 99.951 (99.922)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][280/781]	Time 0.347 (0.354)	Data 0.000 (0.006)	Loss 0.1592 (0.1493)	Prec@1 94.092 (94.762)	Prec@5 99.854 (99.923)	Acc 0.948 (0.946)	
TRAINING - Epoch: [73][290/781]	Time 0.349 (0.354)	Data 0.000 (0.005)	Loss 0.1722 (0.1496)	Prec@1 94.287 (94.749)	Prec@5 99.902 (99.922)	Acc 0.947 (0.946)	
TRAINING - Epoch: [73][300/781]	Time 0.347 (0.354)	Data 0.000 (0.005)	Loss 0.1710 (0.1505)	Prec@1 93.604 (94.714)	Prec@5 99.805 (99.921)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][310/781]	Time 0.347 (0.353)	Data 0.000 (0.005)	Loss 0.1546 (0.1506)	Prec@1 94.678 (94.708)	Prec@5 100.000 (99.921)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][320/781]	Time 0.347 (0.353)	Data 0.000 (0.005)	Loss 0.1194 (0.1508)	Prec@1 95.117 (94.702)	Prec@5 100.000 (99.922)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][330/781]	Time 0.349 (0.353)	Data 0.000 (0.005)	Loss 0.1481 (0.1512)	Prec@1 94.727 (94.688)	Prec@5 99.902 (99.922)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][340/781]	Time 0.349 (0.353)	Data 0.000 (0.005)	Loss 0.1438 (0.1514)	Prec@1 94.727 (94.680)	Prec@5 99.951 (99.923)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][350/781]	Time 0.347 (0.353)	Data 0.000 (0.005)	Loss 0.1374 (0.1522)	Prec@1 95.312 (94.651)	Prec@5 99.854 (99.922)	Acc 0.947 (0.947)	
TRAINING - Epoch: [73][360/781]	Time 0.347 (0.353)	Data 0.000 (0.004)	Loss 0.1196 (0.1528)	Prec@1 95.898 (94.627)	Prec@5 99.658 (99.919)	Acc 0.946 (0.947)	
TRAINING - Epoch: [73][370/781]	Time 0.349 (0.353)	Data 0.000 (0.004)	Loss 0.2317 (0.1532)	Prec@1 91.260 (94.611)	Prec@5 99.854 (99.919)	Acc 0.946 (0.947)	
TRAINING - Epoch: [73][380/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1866 (0.1536)	Prec@1 93.506 (94.600)	Prec@5 100.000 (99.918)	Acc 0.946 (0.947)	
TRAINING - Epoch: [73][390/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1933 (0.1543)	Prec@1 93.213 (94.571)	Prec@5 99.414 (99.916)	Acc 0.946 (0.947)	
TRAINING - Epoch: [73][400/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1457 (0.1547)	Prec@1 94.873 (94.551)	Prec@5 99.902 (99.916)	Acc 0.946 (0.947)	
TRAINING - Epoch: [73][410/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1769 (0.1552)	Prec@1 93.701 (94.540)	Prec@5 99.902 (99.916)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][420/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1308 (0.1556)	Prec@1 94.824 (94.528)	Prec@5 100.000 (99.913)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][430/781]	Time 0.350 (0.352)	Data 0.000 (0.004)	Loss 0.1661 (0.1553)	Prec@1 95.166 (94.541)	Prec@5 99.902 (99.914)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][440/781]	Time 0.347 (0.352)	Data 0.000 (0.004)	Loss 0.2107 (0.1565)	Prec@1 92.578 (94.501)	Prec@5 99.756 (99.911)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][450/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1367 (0.1572)	Prec@1 94.824 (94.477)	Prec@5 99.951 (99.912)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][460/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1574 (0.1578)	Prec@1 94.580 (94.460)	Prec@5 99.951 (99.911)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][470/781]	Time 0.349 (0.352)	Data 0.000 (0.003)	Loss 0.1301 (0.1579)	Prec@1 95.850 (94.458)	Prec@5 100.000 (99.910)	Acc 0.945 (0.946)	
TRAINING - Epoch: [73][480/781]	Time 0.347 (0.352)	Data 0.000 (0.003)	Loss 0.2118 (0.1588)	Prec@1 92.676 (94.428)	Prec@5 100.000 (99.911)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][490/781]	Time 0.350 (0.351)	Data 0.000 (0.003)	Loss 0.1683 (0.1597)	Prec@1 93.994 (94.395)	Prec@5 99.756 (99.909)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][500/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1250 (0.1601)	Prec@1 95.557 (94.378)	Prec@5 100.000 (99.909)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][510/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2400 (0.1603)	Prec@1 91.357 (94.370)	Prec@5 99.707 (99.909)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][520/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2161 (0.1606)	Prec@1 92.383 (94.355)	Prec@5 99.951 (99.910)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][530/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1314 (0.1605)	Prec@1 95.508 (94.360)	Prec@5 100.000 (99.911)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][540/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2605 (0.1608)	Prec@1 91.113 (94.346)	Prec@5 99.854 (99.911)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][550/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1969 (0.1607)	Prec@1 93.652 (94.353)	Prec@5 99.854 (99.910)	Acc 0.944 (0.946)	
TRAINING - Epoch: [73][560/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1546 (0.1610)	Prec@1 94.629 (94.341)	Prec@5 99.951 (99.910)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][570/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2496 (0.1611)	Prec@1 91.113 (94.341)	Prec@5 99.902 (99.910)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][580/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1189 (0.1608)	Prec@1 95.947 (94.347)	Prec@5 99.951 (99.910)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][590/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1134 (0.1614)	Prec@1 96.240 (94.329)	Prec@5 99.951 (99.909)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][600/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2179 (0.1615)	Prec@1 91.553 (94.321)	Prec@5 99.902 (99.910)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][610/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1861 (0.1619)	Prec@1 93.066 (94.307)	Prec@5 99.902 (99.909)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][620/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1568 (0.1624)	Prec@1 94.434 (94.283)	Prec@5 100.000 (99.909)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][630/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2416 (0.1631)	Prec@1 91.406 (94.258)	Prec@5 99.805 (99.909)	Acc 0.943 (0.946)	
TRAINING - Epoch: [73][640/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1956 (0.1637)	Prec@1 93.262 (94.244)	Prec@5 99.951 (99.910)	Acc 0.942 (0.946)	
TRAINING - Epoch: [73][650/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1325 (0.1642)	Prec@1 94.775 (94.225)	Prec@5 99.902 (99.908)	Acc 0.942 (0.945)	
TRAINING - Epoch: [73][660/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2618 (0.1648)	Prec@1 90.527 (94.199)	Prec@5 99.951 (99.908)	Acc 0.942 (0.945)	
TRAINING - Epoch: [73][670/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.1289 (0.1653)	Prec@1 95.264 (94.182)	Prec@5 99.854 (99.907)	Acc 0.942 (0.945)	
TRAINING - Epoch: [73][680/781]	Time 0.347 (0.351)	Data 0.000 (0.002)	Loss 0.3006 (0.1657)	Prec@1 88.818 (94.167)	Prec@5 99.951 (99.907)	Acc 0.942 (0.945)	
TRAINING - Epoch: [73][690/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.2827 (0.1662)	Prec@1 91.504 (94.152)	Prec@5 98.877 (99.906)	Acc 0.942 (0.945)	
TRAINING - Epoch: [73][700/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.2000 (0.1667)	Prec@1 92.676 (94.132)	Prec@5 99.854 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][710/781]	Time 0.347 (0.351)	Data 0.000 (0.002)	Loss 0.2277 (0.1674)	Prec@1 92.383 (94.109)	Prec@5 99.707 (99.904)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][720/781]	Time 0.349 (0.350)	Data 0.000 (0.002)	Loss 0.1711 (0.1675)	Prec@1 94.824 (94.109)	Prec@5 99.805 (99.904)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][730/781]	Time 0.349 (0.350)	Data 0.000 (0.002)	Loss 0.1819 (0.1677)	Prec@1 93.213 (94.104)	Prec@5 99.951 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][740/781]	Time 0.349 (0.350)	Data 0.000 (0.002)	Loss 0.1332 (0.1679)	Prec@1 94.971 (94.097)	Prec@5 99.854 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][750/781]	Time 0.350 (0.350)	Data 0.000 (0.002)	Loss 0.1597 (0.1681)	Prec@1 94.531 (94.087)	Prec@5 99.805 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][760/781]	Time 0.349 (0.350)	Data 0.000 (0.002)	Loss 0.1827 (0.1680)	Prec@1 93.115 (94.088)	Prec@5 100.000 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][770/781]	Time 0.349 (0.350)	Data 0.000 (0.002)	Loss 0.2035 (0.1685)	Prec@1 92.822 (94.072)	Prec@5 99.805 (99.905)	Acc 0.941 (0.945)	
TRAINING - Epoch: [73][780/781]	Time 0.346 (0.350)	Data 0.000 (0.002)	Loss 0.2453 (0.1691)	Prec@1 90.771 (94.052)	Prec@5 99.512 (99.905)	Acc 0.941 (0.945)	
EVALUATING - Epoch: [73][0/157]	Time 0.366 (0.366)	Data 0.351 (0.351)	Loss 0.4009 (0.4009)	Prec@1 89.062 (89.062)	Prec@5 100.000 (100.000)	Acc 0.891 (0.891)	
EVALUATING - Epoch: [73][10/157]	Time 0.011 (0.041)	Data 0.000 (0.035)	Loss 0.3694 (0.2916)	Prec@1 92.188 (91.193)	Prec@5 100.000 (99.716)	Acc 0.912 (0.904)	
EVALUATING - Epoch: [73][20/157]	Time 0.004 (0.024)	Data 0.000 (0.019)	Loss 0.3828 (0.3129)	Prec@1 87.500 (90.923)	Prec@5 100.000 (99.628)	Acc 0.909 (0.906)	
EVALUATING - Epoch: [73][30/157]	Time 0.016 (0.019)	Data 0.000 (0.013)	Loss 0.7046 (0.3191)	Prec@1 84.375 (90.726)	Prec@5 95.312 (99.496)	Acc 0.907 (0.908)	
EVALUATING - Epoch: [73][40/157]	Time 0.004 (0.015)	Data 0.000 (0.010)	Loss 0.3874 (0.3340)	Prec@1 85.938 (90.511)	Prec@5 100.000 (99.505)	Acc 0.905 (0.907)	
EVALUATING - Epoch: [73][50/157]	Time 0.004 (0.013)	Data 0.000 (0.008)	Loss 0.3762 (0.3178)	Prec@1 89.062 (90.717)	Prec@5 98.438 (99.540)	Acc 0.907 (0.907)	
EVALUATING - Epoch: [73][60/157]	Time 0.004 (0.012)	Data 0.000 (0.007)	Loss 0.2230 (0.3213)	Prec@1 92.188 (90.804)	Prec@5 100.000 (99.513)	Acc 0.908 (0.907)	
EVALUATING - Epoch: [73][70/157]	Time 0.004 (0.011)	Data 0.000 (0.006)	Loss 0.3724 (0.3210)	Prec@1 87.500 (90.911)	Prec@5 100.000 (99.560)	Acc 0.909 (0.908)	
EVALUATING - Epoch: [73][80/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.3461 (0.3187)	Prec@1 89.062 (90.934)	Prec@5 98.438 (99.595)	Acc 0.909 (0.908)	
EVALUATING - Epoch: [73][90/157]	Time 0.012 (0.010)	Data 0.000 (0.005)	Loss 0.1483 (0.3119)	Prec@1 95.312 (91.071)	Prec@5 100.000 (99.639)	Acc 0.911 (0.908)	
EVALUATING - Epoch: [73][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.2383 (0.3045)	Prec@1 87.500 (91.228)	Prec@5 100.000 (99.675)	Acc 0.912 (0.908)	
EVALUATING - Epoch: [73][110/157]	Time 0.007 (0.009)	Data 0.000 (0.004)	Loss 0.6074 (0.3076)	Prec@1 85.938 (91.174)	Prec@5 98.438 (99.648)	Acc 0.912 (0.909)	
EVALUATING - Epoch: [73][120/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.3037 (0.3076)	Prec@1 87.500 (91.116)	Prec@5 100.000 (99.664)	Acc 0.911 (0.909)	
EVALUATING - Epoch: [73][130/157]	Time 0.007 (0.009)	Data 0.000 (0.003)	Loss 0.2865 (0.3058)	Prec@1 92.188 (91.090)	Prec@5 100.000 (99.678)	Acc 0.911 (0.909)	
EVALUATING - Epoch: [73][140/157]	Time 0.014 (0.008)	Data 0.007 (0.003)	Loss 0.3353 (0.3049)	Prec@1 92.188 (91.090)	Prec@5 100.000 (99.701)	Acc 0.911 (0.909)	
EVALUATING - Epoch: [73][150/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.2128 (0.3023)	Prec@1 95.312 (91.111)	Prec@5 100.000 (99.721)	Acc 0.911 (0.909)	
EVALUATING - Epoch: [73][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.1371 (0.3004)	Prec@1 87.500 (91.190)	Prec@5 100.000 (99.730)	Acc 0.912 (0.909)	

Results - Epoch: 74
Training Loss 0.1691 	Training Prec@1 94.052 	Training Prec@5 99.905 	Validation Loss 0.3004 	Validation Prec@1 91.190 	Validation Prec@5 99.730 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 75

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [74][0/781]	Time 1.437 (1.437)	Data 1.090 (1.090)	Loss 0.1582 (0.1582)	Prec@1 94.336 (94.336)	Prec@5 99.854 (99.854)	Acc 0.943 (0.943)	
TRAINING - Epoch: [74][10/781]	Time 0.347 (0.508)	Data 0.000 (0.155)	Loss 0.2263 (0.1499)	Prec@1 92.432 (94.846)	Prec@5 99.658 (99.854)	Acc 0.948 (0.950)	
TRAINING - Epoch: [74][20/781]	Time 0.349 (0.432)	Data 0.000 (0.081)	Loss 0.1410 (0.1609)	Prec@1 94.824 (94.308)	Prec@5 99.951 (99.863)	Acc 0.943 (0.947)	
TRAINING - Epoch: [74][30/781]	Time 0.349 (0.405)	Data 0.000 (0.055)	Loss 0.0994 (0.1571)	Prec@1 96.582 (94.500)	Prec@5 100.000 (99.874)	Acc 0.945 (0.946)	
TRAINING - Epoch: [74][40/781]	Time 0.349 (0.391)	Data 0.000 (0.042)	Loss 0.1370 (0.1587)	Prec@1 95.410 (94.448)	Prec@5 99.902 (99.882)	Acc 0.944 (0.946)	
TRAINING - Epoch: [74][50/781]	Time 0.347 (0.382)	Data 0.000 (0.033)	Loss 0.1533 (0.1575)	Prec@1 94.482 (94.481)	Prec@5 99.951 (99.899)	Acc 0.945 (0.946)	
TRAINING - Epoch: [74][60/781]	Time 0.349 (0.377)	Data 0.000 (0.028)	Loss 0.1092 (0.1584)	Prec@1 96.289 (94.435)	Prec@5 100.000 (99.906)	Acc 0.944 (0.945)	
TRAINING - Epoch: [74][70/781]	Time 0.347 (0.373)	Data 0.000 (0.024)	Loss 0.1793 (0.1577)	Prec@1 93.896 (94.436)	Prec@5 99.805 (99.912)	Acc 0.944 (0.945)	
TRAINING - Epoch: [74][80/781]	Time 0.349 (0.370)	Data 0.000 (0.021)	Loss 0.1021 (0.1560)	Prec@1 96.631 (94.508)	Prec@5 99.951 (99.912)	Acc 0.945 (0.945)	
TRAINING - Epoch: [74][90/781]	Time 0.349 (0.367)	Data 0.000 (0.019)	Loss 0.1467 (0.1569)	Prec@1 95.166 (94.458)	Prec@5 99.707 (99.916)	Acc 0.945 (0.945)	
TRAINING - Epoch: [74][100/781]	Time 0.349 (0.365)	Data 0.000 (0.017)	Loss 0.1753 (0.1569)	Prec@1 93.799 (94.478)	Prec@5 99.951 (99.917)	Acc 0.945 (0.945)	
TRAINING - Epoch: [74][110/781]	Time 0.349 (0.364)	Data 0.000 (0.015)	Loss 0.1623 (0.1566)	Prec@1 94.336 (94.495)	Prec@5 99.951 (99.919)	Acc 0.945 (0.945)	
TRAINING - Epoch: [74][120/781]	Time 0.349 (0.362)	Data 0.000 (0.014)	Loss 0.1633 (0.1550)	Prec@1 94.678 (94.557)	Prec@5 99.902 (99.920)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][130/781]	Time 0.349 (0.361)	Data 0.000 (0.013)	Loss 0.1138 (0.1535)	Prec@1 95.850 (94.606)	Prec@5 99.951 (99.923)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][140/781]	Time 0.349 (0.360)	Data 0.000 (0.012)	Loss 0.1944 (0.1541)	Prec@1 92.871 (94.576)	Prec@5 100.000 (99.923)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][150/781]	Time 0.347 (0.360)	Data 0.000 (0.011)	Loss 0.1246 (0.1547)	Prec@1 95.166 (94.560)	Prec@5 100.000 (99.925)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][160/781]	Time 0.349 (0.359)	Data 0.000 (0.011)	Loss 0.2107 (0.1531)	Prec@1 92.529 (94.621)	Prec@5 99.609 (99.924)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][170/781]	Time 0.349 (0.358)	Data 0.000 (0.010)	Loss 0.1895 (0.1525)	Prec@1 93.457 (94.644)	Prec@5 100.000 (99.923)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][180/781]	Time 0.349 (0.358)	Data 0.000 (0.010)	Loss 0.0780 (0.1524)	Prec@1 97.461 (94.651)	Prec@5 99.951 (99.925)	Acc 0.947 (0.945)	
TRAINING - Epoch: [74][190/781]	Time 0.349 (0.357)	Data 0.000 (0.009)	Loss 0.1924 (0.1531)	Prec@1 92.969 (94.617)	Prec@5 99.854 (99.925)	Acc 0.946 (0.945)	
TRAINING - Epoch: [74][200/781]	Time 0.347 (0.357)	Data 0.000 (0.009)	Loss 0.1031 (0.1530)	Prec@1 97.070 (94.613)	Prec@5 99.756 (99.926)	Acc 0.946 (0.946)	
TRAINING - Epoch: [74][210/781]	Time 0.349 (0.356)	Data 0.000 (0.008)	Loss 0.1436 (0.1535)	Prec@1 95.459 (94.607)	Prec@5 100.000 (99.927)	Acc 0.946 (0.946)	
TRAINING - Epoch: [74][220/781]	Time 0.349 (0.356)	Data 0.000 (0.008)	Loss 0.1681 (0.1538)	Prec@1 93.164 (94.586)	Prec@5 99.902 (99.926)	Acc 0.946 (0.946)	
