saving to results/2022-03-31_16-46-22_resnet44_m-16
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 16, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 3.391 (3.391)	Data 2.579 (2.579)	Loss 2.3063 (2.3063)	Prec@1 8.203 (8.203)	Prec@5 41.309 (41.309)	Acc 0.082 (0.082)	
TRAINING - Epoch: [81][750/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0881 (0.1088)	Prec@1 96.777 (96.286)	Prec@5 100.000 (99.953)	Acc 0.963 (0.958)	
TRAINING - Epoch: [81][760/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0985 (0.1086)	Prec@1 96.973 (96.294)	Prec@5 99.805 (99.952)	Acc 0.963 (0.958)	
TRAINING - Epoch: [81][770/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1224 (0.1085)	Prec@1 95.801 (96.295)	Prec@5 99.805 (99.952)	Acc 0.963 (0.958)	
TRAINING - Epoch: [81][780/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0663 (0.1085)	Prec@1 97.559 (96.298)	Prec@5 100.000 (99.951)	Acc 0.963 (0.958)	
EVALUATING - Epoch: [81][0/157]	Time 0.378 (0.378)	Data 0.364 (0.364)	Loss 0.2628 (0.2628)	Prec@1 93.750 (93.750)	Prec@5 100.000 (100.000)	Acc 0.938 (0.938)	
EVALUATING - Epoch: [81][10/157]	Time 0.004 (0.043)	Data 0.000 (0.035)	Loss 0.1874 (0.1121)	Prec@1 95.312 (96.591)	Prec@5 100.000 (100.000)	Acc 0.966 (0.958)	
EVALUATING - Epoch: [81][20/157]	Time 0.011 (0.026)	Data 0.000 (0.019)	Loss 0.1521 (0.1321)	Prec@1 92.188 (95.759)	Prec@5 100.000 (99.926)	Acc 0.958 (0.959)	
EVALUATING - Epoch: [81][30/157]	Time 0.015 (0.020)	Data 0.000 (0.013)	Loss 0.5849 (0.1565)	Prec@1 92.188 (95.212)	Prec@5 96.875 (99.798)	Acc 0.952 (0.958)	
EVALUATING - Epoch: [81][40/157]	Time 0.004 (0.016)	Data 0.000 (0.010)	Loss 0.2551 (0.1730)	Prec@1 95.312 (95.084)	Prec@5 98.438 (99.771)	Acc 0.951 (0.956)	
EVALUATING - Epoch: [81][50/157]	Time 0.004 (0.014)	Data 0.000 (0.008)	Loss 0.0681 (0.1630)	Prec@1 96.875 (95.190)	Prec@5 100.000 (99.816)	Acc 0.952 (0.956)	
EVALUATING - Epoch: [81][60/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 0.1014 (0.1696)	Prec@1 98.438 (94.877)	Prec@5 100.000 (99.846)	Acc 0.949 (0.955)	
EVALUATING - Epoch: [81][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.1113 (0.1667)	Prec@1 96.875 (94.938)	Prec@5 100.000 (99.846)	Acc 0.949 (0.954)	
EVALUATING - Epoch: [81][80/157]	Time 0.005 (0.012)	Data 0.000 (0.005)	Loss 0.1171 (0.1710)	Prec@1 96.875 (94.830)	Prec@5 100.000 (99.846)	Acc 0.948 (0.953)	
EVALUATING - Epoch: [81][90/157]	Time 0.006 (0.011)	Data 0.000 (0.005)	Loss 0.1318 (0.1660)	Prec@1 93.750 (94.815)	Prec@5 100.000 (99.863)	Acc 0.948 (0.953)	
EVALUATING - Epoch: [81][100/157]	Time 0.006 (0.011)	Data 0.000 (0.004)	Loss 0.1244 (0.1611)	Prec@1 93.750 (94.895)	Prec@5 100.000 (99.876)	Acc 0.949 (0.952)	
EVALUATING - Epoch: [81][110/157]	Time 0.025 (0.010)	Data 0.000 (0.004)	Loss 0.2759 (0.1615)	Prec@1 92.188 (94.961)	Prec@5 100.000 (99.859)	Acc 0.950 (0.952)	
EVALUATING - Epoch: [81][120/157]	Time 0.018 (0.010)	Data 0.000 (0.004)	Loss 0.1566 (0.1623)	Prec@1 95.312 (94.964)	Prec@5 100.000 (99.845)	Acc 0.950 (0.952)	
EVALUATING - Epoch: [81][130/157]	Time 0.017 (0.010)	Data 0.000 (0.003)	Loss 0.1761 (0.1601)	Prec@1 93.750 (95.026)	Prec@5 100.000 (99.857)	Acc 0.950 (0.952)	
EVALUATING - Epoch: [81][140/157]	Time 0.004 (0.010)	Data 0.000 (0.003)	Loss 0.1302 (0.1576)	Prec@1 95.312 (95.069)	Prec@5 100.000 (99.867)	Acc 0.951 (0.952)	
EVALUATING - Epoch: [81][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1283 (0.1589)	Prec@1 98.438 (95.064)	Prec@5 100.000 (99.865)	Acc 0.951 (0.952)	
EVALUATING - Epoch: [81][156/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1438 (0.1582)	Prec@1 93.750 (95.080)	Prec@5 100.000 (99.870)	Acc 0.951 (0.952)	

Results - Epoch: 82
Training Loss 0.1085 	Training Prec@1 96.298 	Training Prec@5 99.951 	Validation Loss 0.1582 	Validation Prec@1 95.080 	Validation Prec@5 99.870 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 83

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [82][0/781]	Time 0.942 (0.942)	Data 0.740 (0.740)	Loss 0.0694 (0.0694)	Prec@1 97.266 (97.266)	Prec@5 100.000 (100.000)	Acc 0.973 (0.973)	
TRAINING - Epoch: [82][10/781]	Time 0.178 (0.283)	Data 0.000 (0.094)	Loss 0.0893 (0.0951)	Prec@1 97.070 (96.839)	Prec@5 100.000 (99.982)	Acc 0.968 (0.966)	
TRAINING - Epoch: [82][20/781]	Time 0.178 (0.233)	Data 0.000 (0.050)	Loss 0.0910 (0.0916)	Prec@1 97.363 (96.926)	Prec@5 99.902 (99.977)	Acc 0.969 (0.968)	
TRAINING - Epoch: [82][30/781]	Time 0.178 (0.215)	Data 0.000 (0.034)	Loss 0.0739 (0.0878)	Prec@1 97.363 (97.033)	Prec@5 100.000 (99.984)	Acc 0.970 (0.969)	
TRAINING - Epoch: [82][40/781]	Time 0.178 (0.206)	Data 0.000 (0.025)	Loss 0.0818 (0.0890)	Prec@1 97.168 (96.992)	Prec@5 99.902 (99.979)	Acc 0.970 (0.969)	
TRAINING - Epoch: [82][50/781]	Time 0.178 (0.201)	Data 0.000 (0.021)	Loss 0.0822 (0.0880)	Prec@1 97.070 (97.009)	Prec@5 100.000 (99.979)	Acc 0.970 (0.969)	
TRAINING - Epoch: [82][60/781]	Time 0.178 (0.197)	Data 0.000 (0.017)	Loss 0.0684 (0.0873)	Prec@1 97.754 (97.019)	Prec@5 100.000 (99.971)	Acc 0.970 (0.969)	
TRAINING - Epoch: [82][70/781]	Time 0.178 (0.195)	Data 0.000 (0.015)	Loss 0.0979 (0.0871)	Prec@1 96.680 (97.024)	Prec@5 100.000 (99.970)	Acc 0.970 (0.969)	
TRAINING - Epoch: [82][80/781]	Time 0.178 (0.193)	Data 0.000 (0.013)	Loss 0.0819 (0.0883)	Prec@1 97.949 (96.982)	Prec@5 99.902 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][90/781]	Time 0.178 (0.191)	Data 0.000 (0.012)	Loss 0.1330 (0.0881)	Prec@1 94.531 (96.992)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][100/781]	Time 0.178 (0.190)	Data 0.000 (0.010)	Loss 0.0670 (0.0873)	Prec@1 98.145 (97.022)	Prec@5 100.000 (99.973)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][110/781]	Time 0.178 (0.189)	Data 0.000 (0.010)	Loss 0.0906 (0.0882)	Prec@1 97.363 (97.008)	Prec@5 100.000 (99.971)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][120/781]	Time 0.178 (0.188)	Data 0.000 (0.009)	Loss 0.0732 (0.0870)	Prec@1 96.973 (97.042)	Prec@5 99.902 (99.972)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][130/781]	Time 0.178 (0.187)	Data 0.000 (0.008)	Loss 0.0870 (0.0869)	Prec@1 96.973 (97.041)	Prec@5 99.902 (99.972)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][140/781]	Time 0.178 (0.186)	Data 0.000 (0.008)	Loss 0.0905 (0.0873)	Prec@1 96.582 (97.031)	Prec@5 99.902 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][150/781]	Time 0.178 (0.186)	Data 0.000 (0.007)	Loss 0.1270 (0.0882)	Prec@1 95.410 (96.991)	Prec@5 100.000 (99.968)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][160/781]	Time 0.178 (0.185)	Data 0.000 (0.007)	Loss 0.1055 (0.0882)	Prec@1 96.191 (96.985)	Prec@5 100.000 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][170/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.0745 (0.0877)	Prec@1 97.461 (97.002)	Prec@5 100.000 (99.971)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][180/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.0924 (0.0884)	Prec@1 96.777 (96.968)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][190/781]	Time 0.178 (0.184)	Data 0.000 (0.006)	Loss 0.0754 (0.0884)	Prec@1 97.363 (96.969)	Prec@5 99.902 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][200/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.1018 (0.0887)	Prec@1 97.168 (96.968)	Prec@5 100.000 (99.971)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][210/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.0693 (0.0887)	Prec@1 98.340 (96.981)	Prec@5 100.000 (99.971)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][220/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.0699 (0.0891)	Prec@1 96.875 (96.956)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][230/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.0568 (0.0889)	Prec@1 98.047 (96.961)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][240/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.0966 (0.0885)	Prec@1 96.680 (96.975)	Prec@5 99.902 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][250/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.0598 (0.0882)	Prec@1 98.145 (96.993)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][260/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.0598 (0.0882)	Prec@1 97.754 (96.994)	Prec@5 100.000 (99.971)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][270/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.1075 (0.0880)	Prec@1 96.484 (97.007)	Prec@5 99.902 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][280/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.0478 (0.0879)	Prec@1 98.145 (97.013)	Prec@5 100.000 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][290/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.0509 (0.0881)	Prec@1 98.438 (97.005)	Prec@5 100.000 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][300/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.1194 (0.0876)	Prec@1 95.605 (97.017)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][310/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.0511 (0.0877)	Prec@1 98.047 (97.013)	Prec@5 100.000 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][320/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.0830 (0.0873)	Prec@1 96.973 (97.024)	Prec@5 99.902 (99.970)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][330/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.0847 (0.0876)	Prec@1 97.754 (97.014)	Prec@5 100.000 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][340/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.0637 (0.0875)	Prec@1 97.852 (97.019)	Prec@5 99.902 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][350/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.0577 (0.0875)	Prec@1 98.242 (97.019)	Prec@5 100.000 (99.969)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][360/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0900 (0.0875)	Prec@1 97.168 (97.024)	Prec@5 100.000 (99.968)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][370/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0637 (0.0879)	Prec@1 97.363 (97.010)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][380/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0677 (0.0876)	Prec@1 97.461 (97.021)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][390/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0900 (0.0870)	Prec@1 97.168 (97.043)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][400/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0778 (0.0873)	Prec@1 97.363 (97.028)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][410/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0555 (0.0869)	Prec@1 98.535 (97.042)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][420/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0769 (0.0872)	Prec@1 96.777 (97.033)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][430/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0530 (0.0871)	Prec@1 98.242 (97.037)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][440/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.0859 (0.0872)	Prec@1 97.363 (97.034)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][450/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0441 (0.0871)	Prec@1 98.828 (97.033)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][460/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0906 (0.0870)	Prec@1 96.680 (97.037)	Prec@5 99.902 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][470/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0854 (0.0867)	Prec@1 97.070 (97.046)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][480/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0632 (0.0867)	Prec@1 97.559 (97.046)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][490/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0750 (0.0868)	Prec@1 97.559 (97.043)	Prec@5 99.902 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][500/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.1354 (0.0868)	Prec@1 95.410 (97.043)	Prec@5 99.902 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][510/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.0772 (0.0868)	Prec@1 97.559 (97.046)	Prec@5 100.000 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][520/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0852 (0.0867)	Prec@1 97.461 (97.050)	Prec@5 99.805 (99.966)	Acc 0.971 (0.970)	
TRAINING - Epoch: [82][530/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0877 (0.0869)	Prec@1 97.266 (97.042)	Prec@5 99.707 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][540/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0408 (0.0867)	Prec@1 98.633 (97.046)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][550/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0800 (0.0868)	Prec@1 97.070 (97.043)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][560/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0932 (0.0869)	Prec@1 97.363 (97.041)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][570/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0643 (0.0868)	Prec@1 98.047 (97.043)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][580/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0693 (0.0867)	Prec@1 97.656 (97.047)	Prec@5 99.902 (99.967)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][590/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1222 (0.0869)	Prec@1 95.703 (97.036)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][600/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1388 (0.0870)	Prec@1 95.801 (97.030)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][610/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1317 (0.0872)	Prec@1 94.922 (97.023)	Prec@5 99.707 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][620/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0768 (0.0871)	Prec@1 97.949 (97.028)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][630/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0619 (0.0871)	Prec@1 98.145 (97.029)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][640/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0849 (0.0871)	Prec@1 97.363 (97.027)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][650/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0625 (0.0868)	Prec@1 97.461 (97.037)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][660/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1171 (0.0868)	Prec@1 96.094 (97.036)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][670/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0862 (0.0868)	Prec@1 96.680 (97.038)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][680/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1385 (0.0871)	Prec@1 94.336 (97.027)	Prec@5 100.000 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][690/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0359 (0.0870)	Prec@1 98.828 (97.031)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][700/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0805 (0.0869)	Prec@1 97.461 (97.035)	Prec@5 99.902 (99.966)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][710/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1070 (0.0871)	Prec@1 96.484 (97.030)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][720/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1201 (0.0871)	Prec@1 96.191 (97.033)	Prec@5 99.902 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][730/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0562 (0.0870)	Prec@1 98.242 (97.037)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][740/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1014 (0.0869)	Prec@1 96.387 (97.038)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][750/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0476 (0.0869)	Prec@1 98.145 (97.038)	Prec@5 100.000 (99.965)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][760/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0666 (0.0869)	Prec@1 97.461 (97.037)	Prec@5 100.000 (99.964)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][770/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0677 (0.0869)	Prec@1 96.875 (97.037)	Prec@5 99.902 (99.964)	Acc 0.970 (0.970)	
TRAINING - Epoch: [82][780/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.0815 (0.0867)	Prec@1 97.168 (97.045)	Prec@5 99.805 (99.964)	Acc 0.970 (0.970)	
EVALUATING - Epoch: [82][0/157]	Time 0.392 (0.392)	Data 0.381 (0.381)	Loss 0.2849 (0.2849)	Prec@1 93.750 (93.750)	Prec@5 100.000 (100.000)	Acc 0.938 (0.938)	
EVALUATING - Epoch: [82][10/157]	Time 0.023 (0.043)	Data 0.000 (0.037)	Loss 0.2291 (0.1215)	Prec@1 93.750 (96.307)	Prec@5 100.000 (100.000)	Acc 0.963 (0.957)	
EVALUATING - Epoch: [82][20/157]	Time 0.005 (0.025)	Data 0.000 (0.019)	Loss 0.1642 (0.1384)	Prec@1 93.750 (95.833)	Prec@5 100.000 (99.926)	Acc 0.958 (0.959)	
EVALUATING - Epoch: [82][30/157]	Time 0.004 (0.019)	Data 0.000 (0.013)	Loss 0.6193 (0.1617)	Prec@1 90.625 (95.212)	Prec@5 96.875 (99.798)	Acc 0.952 (0.958)	
EVALUATING - Epoch: [82][40/157]	Time 0.004 (0.016)	Data 0.000 (0.010)	Loss 0.2679 (0.1772)	Prec@1 95.312 (95.084)	Prec@5 98.438 (99.771)	Acc 0.951 (0.957)	
EVALUATING - Epoch: [82][50/157]	Time 0.006 (0.014)	Data 0.000 (0.008)	Loss 0.0582 (0.1678)	Prec@1 96.875 (95.190)	Prec@5 100.000 (99.816)	Acc 0.952 (0.956)	
EVALUATING - Epoch: [82][60/157]	Time 0.011 (0.013)	Data 0.000 (0.007)	Loss 0.1293 (0.1734)	Prec@1 98.438 (94.980)	Prec@5 100.000 (99.846)	Acc 0.950 (0.955)	
EVALUATING - Epoch: [82][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.0904 (0.1717)	Prec@1 96.875 (94.938)	Prec@5 100.000 (99.868)	Acc 0.949 (0.954)	
EVALUATING - Epoch: [82][80/157]	Time 0.004 (0.012)	Data 0.000 (0.005)	Loss 0.1589 (0.1761)	Prec@1 95.312 (94.830)	Prec@5 100.000 (99.865)	Acc 0.948 (0.953)	
EVALUATING - Epoch: [82][90/157]	Time 0.014 (0.011)	Data 0.008 (0.005)	Loss 0.1122 (0.1709)	Prec@1 95.312 (94.832)	Prec@5 100.000 (99.880)	Acc 0.948 (0.953)	
EVALUATING - Epoch: [82][100/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.0956 (0.1647)	Prec@1 96.875 (94.941)	Prec@5 100.000 (99.892)	Acc 0.949 (0.952)	
EVALUATING - Epoch: [82][110/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.2970 (0.1653)	Prec@1 92.188 (94.947)	Prec@5 100.000 (99.873)	Acc 0.949 (0.952)	
EVALUATING - Epoch: [82][120/157]	Time 0.007 (0.010)	Data 0.000 (0.004)	Loss 0.1675 (0.1661)	Prec@1 96.875 (94.925)	Prec@5 100.000 (99.858)	Acc 0.949 (0.952)	
EVALUATING - Epoch: [82][130/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.2084 (0.1643)	Prec@1 93.750 (94.931)	Prec@5 100.000 (99.869)	Acc 0.949 (0.952)	
EVALUATING - Epoch: [82][140/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1069 (0.1612)	Prec@1 95.312 (94.991)	Prec@5 100.000 (99.878)	Acc 0.950 (0.952)	
EVALUATING - Epoch: [82][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1467 (0.1636)	Prec@1 96.875 (94.971)	Prec@5 100.000 (99.876)	Acc 0.950 (0.951)	
EVALUATING - Epoch: [82][156/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1660 (0.1632)	Prec@1 93.750 (94.990)	Prec@5 100.000 (99.880)	Acc 0.950 (0.951)	

Results - Epoch: 83
Training Loss 0.0867 	Training Prec@1 97.045 	Training Prec@5 99.964 	Validation Loss 0.1632 	Validation Prec@1 94.990 	Validation Prec@5 99.880 	

