saving to results/2022-03-31_16-19-45_resnet44_m-4
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x146218584a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x146218584820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 4, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 2.139 (2.139)	Data 1.825 (1.825)	Loss 2.3056 (2.3056)	Prec@1 8.594 (8.594)	Prec@5 42.578 (42.578)	Acc 0.086 (0.086)	
TRAINING - Epoch: [82][20/781]	Time 0.048 (0.076)	Data 0.000 (0.024)	Loss 0.1828 (0.1477)	Prec@1 94.141 (95.089)	Prec@5 100.000 (99.944)	Acc 0.951 (0.951)	
TRAINING - Epoch: [82][30/781]	Time 0.048 (0.067)	Data 0.000 (0.017)	Loss 0.1131 (0.1488)	Prec@1 96.094 (94.859)	Prec@5 100.000 (99.937)	Acc 0.949 (0.950)	
TRAINING - Epoch: [82][40/781]	Time 0.048 (0.062)	Data 0.000 (0.013)	Loss 0.0835 (0.1453)	Prec@1 97.656 (94.998)	Prec@5 99.609 (99.914)	Acc 0.950 (0.950)	
TRAINING - Epoch: [82][50/781]	Time 0.048 (0.060)	Data 0.000 (0.010)	Loss 0.1635 (0.1389)	Prec@1 94.531 (95.282)	Prec@5 99.609 (99.916)	Acc 0.953 (0.950)	
TRAINING - Epoch: [82][60/781]	Time 0.048 (0.058)	Data 0.000 (0.008)	Loss 0.1349 (0.1354)	Prec@1 95.312 (95.332)	Prec@5 100.000 (99.930)	Acc 0.953 (0.951)	
TRAINING - Epoch: [82][70/781]	Time 0.048 (0.056)	Data 0.000 (0.007)	Loss 0.1397 (0.1347)	Prec@1 94.531 (95.368)	Prec@5 100.000 (99.939)	Acc 0.954 (0.951)	
TRAINING - Epoch: [82][80/781]	Time 0.048 (0.055)	Data 0.000 (0.006)	Loss 0.0763 (0.1341)	Prec@1 98.438 (95.409)	Prec@5 100.000 (99.942)	Acc 0.954 (0.952)	
TRAINING - Epoch: [82][90/781]	Time 0.048 (0.055)	Data 0.000 (0.006)	Loss 0.1923 (0.1347)	Prec@1 91.016 (95.355)	Prec@5 100.000 (99.936)	Acc 0.954 (0.952)	
TRAINING - Epoch: [82][100/781]	Time 0.048 (0.054)	Data 0.000 (0.005)	Loss 0.0665 (0.1336)	Prec@1 98.047 (95.456)	Prec@5 100.000 (99.942)	Acc 0.955 (0.952)	
TRAINING - Epoch: [82][110/781]	Time 0.049 (0.054)	Data 0.000 (0.005)	Loss 0.1281 (0.1335)	Prec@1 94.922 (95.464)	Prec@5 100.000 (99.944)	Acc 0.955 (0.952)	
TRAINING - Epoch: [82][120/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.0806 (0.1321)	Prec@1 97.266 (95.509)	Prec@5 100.000 (99.945)	Acc 0.955 (0.952)	
TRAINING - Epoch: [82][130/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.1241 (0.1318)	Prec@1 95.312 (95.515)	Prec@5 100.000 (99.946)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][140/781]	Time 0.049 (0.053)	Data 0.000 (0.004)	Loss 0.1028 (0.1310)	Prec@1 96.094 (95.509)	Prec@5 100.000 (99.950)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][150/781]	Time 0.049 (0.052)	Data 0.000 (0.004)	Loss 0.2154 (0.1328)	Prec@1 91.016 (95.426)	Prec@5 99.609 (99.948)	Acc 0.954 (0.953)	
TRAINING - Epoch: [82][160/781]	Time 0.049 (0.052)	Data 0.000 (0.003)	Loss 0.1241 (0.1329)	Prec@1 95.703 (95.414)	Prec@5 100.000 (99.944)	Acc 0.954 (0.953)	
TRAINING - Epoch: [82][170/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.0749 (0.1316)	Prec@1 98.828 (95.482)	Prec@5 100.000 (99.943)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][180/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.1742 (0.1318)	Prec@1 94.531 (95.477)	Prec@5 100.000 (99.942)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][190/781]	Time 0.049 (0.051)	Data 0.000 (0.003)	Loss 0.1100 (0.1320)	Prec@1 96.875 (95.478)	Prec@5 100.000 (99.939)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][200/781]	Time 0.048 (0.051)	Data 0.000 (0.003)	Loss 0.0763 (0.1317)	Prec@1 98.828 (95.489)	Prec@5 100.000 (99.940)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][210/781]	Time 0.048 (0.051)	Data 0.000 (0.003)	Loss 0.1627 (0.1323)	Prec@1 95.703 (95.466)	Prec@5 100.000 (99.941)	Acc 0.955 (0.953)	
TRAINING - Epoch: [82][220/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.1562 (0.1329)	Prec@1 92.969 (95.447)	Prec@5 100.000 (99.936)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][230/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.0771 (0.1333)	Prec@1 98.047 (95.419)	Prec@5 100.000 (99.937)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][240/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.1552 (0.1323)	Prec@1 94.531 (95.445)	Prec@5 100.000 (99.932)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][250/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.1054 (0.1320)	Prec@1 96.875 (95.454)	Prec@5 100.000 (99.933)	Acc 0.955 (0.954)	
TRAINING - Epoch: [82][260/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.1156 (0.1323)	Prec@1 94.922 (95.428)	Prec@5 100.000 (99.936)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][270/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.0945 (0.1321)	Prec@1 98.047 (95.445)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][280/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.0549 (0.1320)	Prec@1 98.828 (95.453)	Prec@5 100.000 (99.929)	Acc 0.955 (0.954)	
TRAINING - Epoch: [82][290/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.0547 (0.1321)	Prec@1 98.828 (95.447)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][300/781]	Time 0.049 (0.050)	Data 0.000 (0.002)	Loss 0.1732 (0.1319)	Prec@1 93.359 (95.442)	Prec@5 99.609 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][310/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1229 (0.1320)	Prec@1 94.922 (95.419)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][320/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1127 (0.1317)	Prec@1 97.266 (95.431)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][330/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1735 (0.1319)	Prec@1 94.922 (95.435)	Prec@5 99.609 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][340/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1217 (0.1320)	Prec@1 95.312 (95.440)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][350/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1080 (0.1323)	Prec@1 97.266 (95.436)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][360/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1104 (0.1320)	Prec@1 95.703 (95.438)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][370/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1126 (0.1327)	Prec@1 96.484 (95.414)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][380/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1197 (0.1326)	Prec@1 95.703 (95.425)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][390/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1407 (0.1322)	Prec@1 94.922 (95.435)	Prec@5 100.000 (99.930)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][400/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1140 (0.1324)	Prec@1 96.094 (95.427)	Prec@5 100.000 (99.930)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][410/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.0903 (0.1319)	Prec@1 96.875 (95.438)	Prec@5 100.000 (99.932)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][420/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1599 (0.1323)	Prec@1 94.922 (95.425)	Prec@5 99.609 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][430/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1561 (0.1326)	Prec@1 94.531 (95.407)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][440/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1362 (0.1328)	Prec@1 95.312 (95.394)	Prec@5 100.000 (99.930)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][450/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1060 (0.1333)	Prec@1 96.484 (95.381)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][460/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.0951 (0.1331)	Prec@1 96.484 (95.390)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][470/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1211 (0.1326)	Prec@1 96.094 (95.405)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][480/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.0866 (0.1327)	Prec@1 97.656 (95.397)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][490/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1975 (0.1327)	Prec@1 94.531 (95.397)	Prec@5 99.609 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][500/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1876 (0.1330)	Prec@1 94.141 (95.388)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][510/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1020 (0.1329)	Prec@1 96.875 (95.391)	Prec@5 100.000 (99.924)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][520/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.0890 (0.1324)	Prec@1 97.656 (95.410)	Prec@5 100.000 (99.925)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][530/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1044 (0.1330)	Prec@1 96.875 (95.393)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][540/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0526 (0.1329)	Prec@1 97.656 (95.396)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][550/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1040 (0.1328)	Prec@1 96.875 (95.396)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][560/781]	Time 0.049 (0.049)	Data 0.000 (0.001)	Loss 0.1541 (0.1328)	Prec@1 94.531 (95.399)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][570/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0720 (0.1326)	Prec@1 97.656 (95.414)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][580/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1619 (0.1328)	Prec@1 94.141 (95.410)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][590/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2032 (0.1333)	Prec@1 92.969 (95.388)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][600/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2007 (0.1337)	Prec@1 93.750 (95.372)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][610/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2155 (0.1340)	Prec@1 91.406 (95.360)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][620/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1158 (0.1339)	Prec@1 96.875 (95.363)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][630/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1399 (0.1339)	Prec@1 93.750 (95.356)	Prec@5 100.000 (99.926)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][640/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0689 (0.1342)	Prec@1 97.656 (95.347)	Prec@5 100.000 (99.926)	Acc 0.953 (0.954)	
TRAINING - Epoch: [82][650/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1589 (0.1340)	Prec@1 95.312 (95.361)	Prec@5 100.000 (99.927)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][660/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2576 (0.1341)	Prec@1 91.016 (95.360)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][670/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0780 (0.1339)	Prec@1 97.656 (95.360)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][680/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2307 (0.1344)	Prec@1 92.188 (95.346)	Prec@5 100.000 (99.928)	Acc 0.953 (0.954)	
TRAINING - Epoch: [82][690/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1166 (0.1343)	Prec@1 96.094 (95.355)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][700/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1383 (0.1340)	Prec@1 95.312 (95.367)	Prec@5 100.000 (99.928)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][710/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2364 (0.1340)	Prec@1 92.578 (95.369)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][720/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1635 (0.1338)	Prec@1 92.578 (95.372)	Prec@5 100.000 (99.930)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][730/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0867 (0.1335)	Prec@1 97.266 (95.380)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][740/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1331 (0.1334)	Prec@1 94.922 (95.384)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][750/781]	Time 0.049 (0.049)	Data 0.000 (0.001)	Loss 0.1064 (0.1333)	Prec@1 96.094 (95.388)	Prec@5 100.000 (99.931)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][760/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1308 (0.1334)	Prec@1 94.531 (95.385)	Prec@5 100.000 (99.930)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][770/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.0941 (0.1335)	Prec@1 96.875 (95.384)	Prec@5 100.000 (99.929)	Acc 0.954 (0.954)	
TRAINING - Epoch: [82][780/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1295 (0.1333)	Prec@1 96.484 (95.388)	Prec@5 99.609 (99.928)	Acc 0.954 (0.954)	
EVALUATING - Epoch: [82][0/157]	Time 0.339 (0.339)	Data 0.333 (0.333)	Loss 0.2434 (0.2434)	Prec@1 92.188 (92.188)	Prec@5 100.000 (100.000)	Acc 0.922 (0.922)	
EVALUATING - Epoch: [82][10/157]	Time 0.013 (0.040)	Data 0.000 (0.032)	Loss 0.1803 (0.1278)	Prec@1 95.312 (95.739)	Prec@5 100.000 (100.000)	Acc 0.957 (0.948)	
EVALUATING - Epoch: [82][20/157]	Time 0.004 (0.023)	Data 0.000 (0.017)	Loss 0.1228 (0.1480)	Prec@1 93.750 (94.940)	Prec@5 100.000 (99.926)	Acc 0.949 (0.950)	
EVALUATING - Epoch: [82][30/157]	Time 0.004 (0.018)	Data 0.000 (0.012)	Loss 0.5188 (0.1615)	Prec@1 85.938 (94.859)	Prec@5 98.438 (99.899)	Acc 0.949 (0.950)	
EVALUATING - Epoch: [82][40/157]	Time 0.004 (0.015)	Data 0.000 (0.009)	Loss 0.2010 (0.1777)	Prec@1 96.875 (94.474)	Prec@5 98.438 (99.809)	Acc 0.945 (0.949)	
EVALUATING - Epoch: [82][50/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 0.0976 (0.1683)	Prec@1 93.750 (94.608)	Prec@5 100.000 (99.847)	Acc 0.946 (0.948)	
EVALUATING - Epoch: [82][60/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.1475 (0.1758)	Prec@1 96.875 (94.518)	Prec@5 100.000 (99.821)	Acc 0.945 (0.948)	
EVALUATING - Epoch: [82][70/157]	Time 0.005 (0.011)	Data 0.000 (0.005)	Loss 0.1314 (0.1786)	Prec@1 95.312 (94.586)	Prec@5 100.000 (99.824)	Acc 0.946 (0.948)	
EVALUATING - Epoch: [82][80/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.2897 (0.1860)	Prec@1 92.188 (94.502)	Prec@5 100.000 (99.826)	Acc 0.945 (0.947)	
EVALUATING - Epoch: [82][90/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.1280 (0.1809)	Prec@1 96.875 (94.591)	Prec@5 100.000 (99.845)	Acc 0.946 (0.947)	
EVALUATING - Epoch: [82][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.1986 (0.1772)	Prec@1 92.188 (94.663)	Prec@5 100.000 (99.861)	Acc 0.947 (0.947)	
EVALUATING - Epoch: [82][110/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.3442 (0.1765)	Prec@1 90.625 (94.693)	Prec@5 100.000 (99.859)	Acc 0.947 (0.947)	
EVALUATING - Epoch: [82][120/157]	Time 0.014 (0.009)	Data 0.007 (0.003)	Loss 0.0778 (0.1773)	Prec@1 95.312 (94.667)	Prec@5 100.000 (99.858)	Acc 0.947 (0.947)	
EVALUATING - Epoch: [82][130/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1269 (0.1761)	Prec@1 93.750 (94.656)	Prec@5 100.000 (99.869)	Acc 0.947 (0.947)	
EVALUATING - Epoch: [82][140/157]	Time 0.005 (0.008)	Data 0.000 (0.003)	Loss 0.0741 (0.1766)	Prec@1 98.438 (94.592)	Prec@5 100.000 (99.878)	Acc 0.946 (0.947)	
EVALUATING - Epoch: [82][150/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.2995 (0.1794)	Prec@1 93.750 (94.547)	Prec@5 100.000 (99.886)	Acc 0.945 (0.947)	
EVALUATING - Epoch: [82][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.0234 (0.1774)	Prec@1 100.000 (94.580)	Prec@5 100.000 (99.890)	Acc 0.946 (0.947)	

Results - Epoch: 83
Training Loss 0.1333 	Training Prec@1 95.388 	Training Prec@5 99.928 	Validation Loss 0.1774 	Validation Prec@1 94.580 	Validation Prec@5 99.890 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 84

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [83][0/781]	Time 0.592 (0.592)	Data 0.527 (0.527)	Loss 0.0884 (0.0884)	Prec@1 96.484 (96.484)	Prec@5 100.000 (100.000)	Acc 0.965 (0.965)	
TRAINING - Epoch: [83][10/781]	Time 0.049 (0.111)	Data 0.000 (0.061)	Loss 0.1850 (0.1305)	Prec@1 93.359 (95.455)	Prec@5 100.000 (99.893)	Acc 0.955 (0.959)	
TRAINING - Epoch: [83][20/781]	Time 0.048 (0.081)	Data 0.000 (0.032)	Loss 0.0944 (0.1324)	Prec@1 96.484 (95.164)	Prec@5 100.000 (99.926)	Acc 0.952 (0.956)	
TRAINING - Epoch: [83][30/781]	Time 0.048 (0.071)	Data 0.000 (0.022)	Loss 0.0914 (0.1270)	Prec@1 96.484 (95.439)	Prec@5 100.000 (99.937)	Acc 0.954 (0.955)	
TRAINING - Epoch: [83][40/781]	Time 0.048 (0.065)	Data 0.000 (0.016)	Loss 0.1823 (0.1259)	Prec@1 93.750 (95.560)	Prec@5 100.000 (99.952)	Acc 0.956 (0.955)	
TRAINING - Epoch: [83][50/781]	Time 0.048 (0.062)	Data 0.000 (0.013)	Loss 0.0917 (0.1264)	Prec@1 96.484 (95.519)	Prec@5 100.000 (99.954)	Acc 0.955 (0.955)	
TRAINING - Epoch: [83][60/781]	Time 0.048 (0.060)	Data 0.000 (0.011)	Loss 0.1885 (0.1254)	Prec@1 93.359 (95.562)	Prec@5 99.609 (99.955)	Acc 0.956 (0.955)	
TRAINING - Epoch: [83][70/781]	Time 0.048 (0.058)	Data 0.000 (0.010)	Loss 0.1182 (0.1231)	Prec@1 96.094 (95.676)	Prec@5 100.000 (99.961)	Acc 0.957 (0.955)	
TRAINING - Epoch: [83][80/781]	Time 0.048 (0.057)	Data 0.000 (0.008)	Loss 0.1958 (0.1247)	Prec@1 91.797 (95.578)	Prec@5 100.000 (99.961)	Acc 0.956 (0.955)	
TRAINING - Epoch: [83][90/781]	Time 0.048 (0.056)	Data 0.000 (0.007)	Loss 0.1357 (0.1248)	Prec@1 93.750 (95.604)	Prec@5 100.000 (99.961)	Acc 0.956 (0.955)	
TRAINING - Epoch: [83][100/781]	Time 0.048 (0.055)	Data 0.000 (0.007)	Loss 0.0876 (0.1246)	Prec@1 96.484 (95.637)	Prec@5 100.000 (99.957)	Acc 0.956 (0.956)	
TRAINING - Epoch: [83][110/781]	Time 0.048 (0.055)	Data 0.000 (0.006)	Loss 0.1138 (0.1248)	Prec@1 96.094 (95.650)	Prec@5 100.000 (99.958)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][120/781]	Time 0.060 (0.054)	Data 0.000 (0.006)	Loss 0.1383 (0.1248)	Prec@1 95.703 (95.655)	Prec@5 99.609 (99.958)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][130/781]	Time 0.048 (0.054)	Data 0.000 (0.005)	Loss 0.1310 (0.1252)	Prec@1 94.922 (95.641)	Prec@5 100.000 (99.961)	Acc 0.956 (0.956)	
TRAINING - Epoch: [83][140/781]	Time 0.048 (0.053)	Data 0.000 (0.005)	Loss 0.1061 (0.1251)	Prec@1 95.703 (95.620)	Prec@5 100.000 (99.961)	Acc 0.956 (0.956)	
TRAINING - Epoch: [83][150/781]	Time 0.048 (0.053)	Data 0.000 (0.005)	Loss 0.0852 (0.1235)	Prec@1 97.656 (95.672)	Prec@5 100.000 (99.964)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][160/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.0844 (0.1229)	Prec@1 96.875 (95.710)	Prec@5 100.000 (99.959)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][170/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.0794 (0.1228)	Prec@1 98.047 (95.708)	Prec@5 100.000 (99.959)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][180/781]	Time 0.048 (0.052)	Data 0.000 (0.004)	Loss 0.1861 (0.1228)	Prec@1 95.312 (95.733)	Prec@5 99.609 (99.957)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][190/781]	Time 0.048 (0.052)	Data 0.000 (0.004)	Loss 0.1010 (0.1227)	Prec@1 96.875 (95.722)	Prec@5 100.000 (99.953)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][200/781]	Time 0.049 (0.052)	Data 0.000 (0.003)	Loss 0.0773 (0.1230)	Prec@1 98.047 (95.717)	Prec@5 100.000 (99.949)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][210/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.1442 (0.1234)	Prec@1 94.922 (95.716)	Prec@5 100.000 (99.952)	Acc 0.957 (0.956)	
TRAINING - Epoch: [83][220/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.1112 (0.1218)	Prec@1 96.094 (95.781)	Prec@5 100.000 (99.954)	Acc 0.958 (0.956)	
TRAINING - Epoch: [83][230/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.1808 (0.1224)	Prec@1 94.141 (95.757)	Prec@5 100.000 (99.953)	Acc 0.958 (0.956)	
