saving to results/2022-03-31_16-15-55_resnet44_m-8
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4ca60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4c820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 8, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 4.192 (4.192)	Data 3.245 (3.245)	Loss 2.3068 (2.3068)	Prec@1 7.031 (7.031)	Prec@5 42.383 (42.383)	Acc 0.070 (0.070)	
TRAINING - Epoch: [77][410/781]	Time 0.107 (0.107)	Data 0.000 (0.004)	Loss 0.1942 (0.2016)	Prec@1 93.164 (92.874)	Prec@5 99.805 (99.869)	Acc 0.929 (0.931)	
TRAINING - Epoch: [77][420/781]	Time 0.106 (0.107)	Data 0.000 (0.004)	Loss 0.2395 (0.2020)	Prec@1 92.383 (92.861)	Prec@5 100.000 (99.871)	Acc 0.929 (0.931)	
TRAINING - Epoch: [77][430/781]	Time 0.111 (0.107)	Data 0.000 (0.004)	Loss 0.1443 (0.2021)	Prec@1 94.727 (92.856)	Prec@5 99.805 (99.870)	Acc 0.929 (0.931)	
TRAINING - Epoch: [77][440/781]	Time 0.105 (0.107)	Data 0.000 (0.004)	Loss 0.1720 (0.2014)	Prec@1 94.922 (92.877)	Prec@5 99.805 (99.871)	Acc 0.929 (0.931)	
TRAINING - Epoch: [77][450/781]	Time 0.103 (0.107)	Data 0.000 (0.004)	Loss 0.2142 (0.2018)	Prec@1 90.039 (92.857)	Prec@5 100.000 (99.871)	Acc 0.929 (0.931)	
TRAINING - Epoch: [77][460/781]	Time 0.095 (0.107)	Data 0.000 (0.003)	Loss 0.2663 (0.2025)	Prec@1 91.016 (92.836)	Prec@5 100.000 (99.870)	Acc 0.928 (0.931)	
TRAINING - Epoch: [77][470/781]	Time 0.100 (0.106)	Data 0.000 (0.003)	Loss 0.1953 (0.2031)	Prec@1 92.578 (92.816)	Prec@5 99.805 (99.870)	Acc 0.928 (0.931)	
TRAINING - Epoch: [77][480/781]	Time 0.095 (0.106)	Data 0.000 (0.003)	Loss 0.2642 (0.2040)	Prec@1 91.406 (92.785)	Prec@5 99.805 (99.867)	Acc 0.928 (0.931)	
TRAINING - Epoch: [77][490/781]	Time 0.111 (0.106)	Data 0.000 (0.003)	Loss 0.2790 (0.2051)	Prec@1 89.453 (92.748)	Prec@5 100.000 (99.868)	Acc 0.927 (0.931)	
TRAINING - Epoch: [77][500/781]	Time 0.112 (0.106)	Data 0.000 (0.003)	Loss 0.2621 (0.2056)	Prec@1 90.039 (92.733)	Prec@5 100.000 (99.870)	Acc 0.927 (0.931)	
TRAINING - Epoch: [77][510/781]	Time 0.116 (0.106)	Data 0.000 (0.003)	Loss 0.2318 (0.2055)	Prec@1 91.016 (92.730)	Prec@5 99.805 (99.869)	Acc 0.927 (0.931)	
TRAINING - Epoch: [77][520/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.1990 (0.2055)	Prec@1 91.797 (92.726)	Prec@5 100.000 (99.870)	Acc 0.927 (0.931)	
TRAINING - Epoch: [77][530/781]	Time 0.110 (0.106)	Data 0.000 (0.003)	Loss 0.1831 (0.2054)	Prec@1 95.508 (92.725)	Prec@5 99.805 (99.871)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][540/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.1930 (0.2054)	Prec@1 94.141 (92.727)	Prec@5 100.000 (99.873)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][550/781]	Time 0.104 (0.106)	Data 0.000 (0.003)	Loss 0.2003 (0.2054)	Prec@1 91.406 (92.726)	Prec@5 100.000 (99.874)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][560/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.1484 (0.2054)	Prec@1 94.922 (92.730)	Prec@5 100.000 (99.873)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][570/781]	Time 0.099 (0.106)	Data 0.000 (0.003)	Loss 0.2488 (0.2054)	Prec@1 93.164 (92.734)	Prec@5 100.000 (99.872)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][580/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2181 (0.2050)	Prec@1 91.992 (92.752)	Prec@5 100.000 (99.874)	Acc 0.928 (0.930)	
TRAINING - Epoch: [77][590/781]	Time 0.120 (0.106)	Data 0.000 (0.003)	Loss 0.2814 (0.2052)	Prec@1 90.430 (92.745)	Prec@5 99.023 (99.873)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][600/781]	Time 0.120 (0.106)	Data 0.000 (0.003)	Loss 0.1237 (0.2051)	Prec@1 94.727 (92.750)	Prec@5 100.000 (99.873)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][610/781]	Time 0.106 (0.106)	Data 0.000 (0.003)	Loss 0.2405 (0.2056)	Prec@1 91.797 (92.738)	Prec@5 100.000 (99.871)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][620/781]	Time 0.097 (0.106)	Data 0.000 (0.003)	Loss 0.2590 (0.2064)	Prec@1 91.992 (92.709)	Prec@5 100.000 (99.872)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][630/781]	Time 0.103 (0.106)	Data 0.000 (0.003)	Loss 0.2063 (0.2067)	Prec@1 92.773 (92.699)	Prec@5 100.000 (99.872)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][640/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 0.2653 (0.2071)	Prec@1 90.039 (92.687)	Prec@5 99.805 (99.870)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][650/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 0.2482 (0.2072)	Prec@1 89.844 (92.691)	Prec@5 100.000 (99.870)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][660/781]	Time 0.106 (0.106)	Data 0.000 (0.003)	Loss 0.1592 (0.2079)	Prec@1 92.578 (92.669)	Prec@5 100.000 (99.867)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][670/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2184 (0.2080)	Prec@1 91.406 (92.662)	Prec@5 100.000 (99.868)	Acc 0.927 (0.930)	
TRAINING - Epoch: [77][680/781]	Time 0.092 (0.105)	Data 0.000 (0.003)	Loss 0.2751 (0.2089)	Prec@1 89.648 (92.633)	Prec@5 99.414 (99.866)	Acc 0.926 (0.930)	
TRAINING - Epoch: [77][690/781]	Time 0.102 (0.106)	Data 0.000 (0.003)	Loss 0.1496 (0.2092)	Prec@1 95.117 (92.626)	Prec@5 99.805 (99.863)	Acc 0.926 (0.930)	
TRAINING - Epoch: [77][700/781]	Time 0.117 (0.106)	Data 0.000 (0.002)	Loss 0.2148 (0.2093)	Prec@1 91.797 (92.622)	Prec@5 99.805 (99.863)	Acc 0.926 (0.930)	
TRAINING - Epoch: [77][710/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.1866 (0.2096)	Prec@1 94.531 (92.618)	Prec@5 99.805 (99.862)	Acc 0.926 (0.930)	
TRAINING - Epoch: [77][720/781]	Time 0.094 (0.105)	Data 0.000 (0.002)	Loss 0.1864 (0.2096)	Prec@1 93.555 (92.621)	Prec@5 99.805 (99.862)	Acc 0.926 (0.930)	
TRAINING - Epoch: [77][730/781]	Time 0.102 (0.105)	Data 0.000 (0.002)	Loss 0.2340 (0.2098)	Prec@1 92.188 (92.615)	Prec@5 99.609 (99.861)	Acc 0.926 (0.929)	
TRAINING - Epoch: [77][740/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.2186 (0.2100)	Prec@1 92.578 (92.615)	Prec@5 100.000 (99.861)	Acc 0.926 (0.929)	
TRAINING - Epoch: [77][750/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.2277 (0.2102)	Prec@1 91.016 (92.607)	Prec@5 99.805 (99.860)	Acc 0.926 (0.929)	
TRAINING - Epoch: [77][760/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.2793 (0.2105)	Prec@1 90.234 (92.599)	Prec@5 100.000 (99.861)	Acc 0.926 (0.929)	
TRAINING - Epoch: [77][770/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.2969 (0.2109)	Prec@1 89.062 (92.589)	Prec@5 100.000 (99.861)	Acc 0.926 (0.929)	
TRAINING - Epoch: [77][780/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.2512 (0.2112)	Prec@1 91.016 (92.579)	Prec@5 99.805 (99.861)	Acc 0.926 (0.929)	
EVALUATING - Epoch: [77][0/157]	Time 0.404 (0.404)	Data 0.388 (0.388)	Loss 0.5621 (0.5621)	Prec@1 84.375 (84.375)	Prec@5 100.000 (100.000)	Acc 0.844 (0.844)	
EVALUATING - Epoch: [77][10/157]	Time 0.004 (0.051)	Data 0.000 (0.042)	Loss 0.5536 (0.3257)	Prec@1 82.812 (89.489)	Prec@5 98.438 (99.716)	Acc 0.895 (0.890)	
EVALUATING - Epoch: [77][20/157]	Time 0.033 (0.030)	Data 0.027 (0.024)	Loss 0.3497 (0.3199)	Prec@1 87.500 (89.807)	Prec@5 100.000 (99.702)	Acc 0.898 (0.894)	
EVALUATING - Epoch: [77][30/157]	Time 0.003 (0.023)	Data 0.000 (0.016)	Loss 0.5925 (0.3111)	Prec@1 87.500 (90.323)	Prec@5 98.438 (99.647)	Acc 0.903 (0.897)	
EVALUATING - Epoch: [77][40/157]	Time 0.008 (0.019)	Data 0.004 (0.012)	Loss 0.3122 (0.3161)	Prec@1 89.062 (90.777)	Prec@5 100.000 (99.543)	Acc 0.908 (0.899)	
EVALUATING - Epoch: [77][50/157]	Time 0.003 (0.017)	Data 0.000 (0.010)	Loss 0.2043 (0.3002)	Prec@1 93.750 (91.176)	Prec@5 100.000 (99.632)	Acc 0.912 (0.901)	
EVALUATING - Epoch: [77][60/157]	Time 0.003 (0.016)	Data 0.000 (0.008)	Loss 0.2561 (0.3035)	Prec@1 92.188 (91.163)	Prec@5 100.000 (99.616)	Acc 0.912 (0.903)	
EVALUATING - Epoch: [77][70/157]	Time 0.003 (0.014)	Data 0.000 (0.007)	Loss 0.2108 (0.2941)	Prec@1 95.312 (91.483)	Prec@5 100.000 (99.626)	Acc 0.915 (0.904)	
EVALUATING - Epoch: [77][80/157]	Time 0.003 (0.013)	Data 0.000 (0.006)	Loss 0.4442 (0.3036)	Prec@1 85.938 (91.300)	Prec@5 100.000 (99.614)	Acc 0.913 (0.906)	
EVALUATING - Epoch: [77][90/157]	Time 0.013 (0.013)	Data 0.000 (0.006)	Loss 0.3465 (0.2959)	Prec@1 93.750 (91.466)	Prec@5 100.000 (99.657)	Acc 0.915 (0.906)	
EVALUATING - Epoch: [77][100/157]	Time 0.003 (0.012)	Data 0.000 (0.006)	Loss 0.3851 (0.2962)	Prec@1 92.188 (91.491)	Prec@5 100.000 (99.691)	Acc 0.915 (0.907)	
EVALUATING - Epoch: [77][110/157]	Time 0.003 (0.012)	Data 0.000 (0.005)	Loss 0.3405 (0.2975)	Prec@1 87.500 (91.456)	Prec@5 100.000 (99.718)	Acc 0.915 (0.908)	
EVALUATING - Epoch: [77][120/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.3393 (0.2965)	Prec@1 92.188 (91.516)	Prec@5 100.000 (99.729)	Acc 0.915 (0.909)	
EVALUATING - Epoch: [77][130/157]	Time 0.003 (0.011)	Data 0.000 (0.005)	Loss 0.2477 (0.2944)	Prec@1 93.750 (91.448)	Prec@5 100.000 (99.750)	Acc 0.914 (0.909)	
EVALUATING - Epoch: [77][140/157]	Time 0.009 (0.011)	Data 0.002 (0.005)	Loss 0.3280 (0.2947)	Prec@1 90.625 (91.478)	Prec@5 100.000 (99.767)	Acc 0.915 (0.909)	
EVALUATING - Epoch: [77][150/157]	Time 0.003 (0.011)	Data 0.000 (0.004)	Loss 0.2268 (0.2917)	Prec@1 93.750 (91.577)	Prec@5 100.000 (99.783)	Acc 0.916 (0.910)	
EVALUATING - Epoch: [77][156/157]	Time 0.003 (0.010)	Data 0.000 (0.004)	Loss 0.2426 (0.2911)	Prec@1 93.750 (91.600)	Prec@5 100.000 (99.790)	Acc 0.916 (0.910)	

Results - Epoch: 78
Training Loss 0.2112 	Training Prec@1 92.579 	Training Prec@5 99.861 	Validation Loss 0.2911 	Validation Prec@1 91.600 	Validation Prec@5 99.790 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 79

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [78][0/781]	Time 0.968 (0.968)	Data 0.844 (0.844)	Loss 0.1099 (0.1099)	Prec@1 96.289 (96.289)	Prec@5 100.000 (100.000)	Acc 0.963 (0.963)	
TRAINING - Epoch: [78][10/781]	Time 0.099 (0.222)	Data 0.000 (0.100)	Loss 0.1703 (0.1867)	Prec@1 93.555 (93.519)	Prec@5 100.000 (99.858)	Acc 0.935 (0.944)	
TRAINING - Epoch: [78][20/781]	Time 0.092 (0.166)	Data 0.000 (0.053)	Loss 0.1896 (0.1855)	Prec@1 91.602 (93.508)	Prec@5 99.414 (99.842)	Acc 0.935 (0.940)	
TRAINING - Epoch: [78][30/781]	Time 0.118 (0.149)	Data 0.000 (0.037)	Loss 0.1761 (0.1863)	Prec@1 93.945 (93.485)	Prec@5 100.000 (99.855)	Acc 0.935 (0.939)	
TRAINING - Epoch: [78][40/781]	Time 0.108 (0.138)	Data 0.000 (0.028)	Loss 0.1809 (0.1833)	Prec@1 92.969 (93.474)	Prec@5 100.000 (99.871)	Acc 0.935 (0.938)	
TRAINING - Epoch: [78][50/781]	Time 0.101 (0.131)	Data 0.000 (0.023)	Loss 0.1570 (0.1849)	Prec@1 95.312 (93.447)	Prec@5 100.000 (99.862)	Acc 0.934 (0.937)	
TRAINING - Epoch: [78][60/781]	Time 0.114 (0.127)	Data 0.000 (0.019)	Loss 0.1786 (0.1852)	Prec@1 93.359 (93.423)	Prec@5 99.414 (99.866)	Acc 0.934 (0.937)	
TRAINING - Epoch: [78][70/781]	Time 0.108 (0.124)	Data 0.000 (0.016)	Loss 0.1221 (0.1875)	Prec@1 95.898 (93.348)	Prec@5 100.000 (99.873)	Acc 0.933 (0.936)	
TRAINING - Epoch: [78][80/781]	Time 0.091 (0.121)	Data 0.000 (0.014)	Loss 0.1239 (0.1865)	Prec@1 95.508 (93.374)	Prec@5 100.000 (99.875)	Acc 0.934 (0.936)	
TRAINING - Epoch: [78][90/781]	Time 0.118 (0.119)	Data 0.000 (0.013)	Loss 0.2322 (0.1912)	Prec@1 91.016 (93.183)	Prec@5 99.805 (99.869)	Acc 0.932 (0.936)	
TRAINING - Epoch: [78][100/781]	Time 0.094 (0.118)	Data 0.000 (0.011)	Loss 0.2111 (0.1912)	Prec@1 92.578 (93.172)	Prec@5 100.000 (99.869)	Acc 0.932 (0.935)	
TRAINING - Epoch: [78][110/781]	Time 0.091 (0.117)	Data 0.000 (0.010)	Loss 0.1686 (0.1923)	Prec@1 93.750 (93.136)	Prec@5 100.000 (99.875)	Acc 0.931 (0.935)	
TRAINING - Epoch: [78][120/781]	Time 0.094 (0.115)	Data 0.000 (0.010)	Loss 0.2075 (0.1926)	Prec@1 92.578 (93.132)	Prec@5 99.805 (99.876)	Acc 0.931 (0.935)	
TRAINING - Epoch: [78][130/781]	Time 0.091 (0.114)	Data 0.000 (0.009)	Loss 0.1322 (0.1932)	Prec@1 94.727 (93.134)	Prec@5 99.805 (99.878)	Acc 0.931 (0.934)	
TRAINING - Epoch: [78][140/781]	Time 0.100 (0.113)	Data 0.000 (0.008)	Loss 0.1421 (0.1921)	Prec@1 95.508 (93.174)	Prec@5 99.805 (99.877)	Acc 0.932 (0.934)	
TRAINING - Epoch: [78][150/781]	Time 0.116 (0.113)	Data 0.000 (0.008)	Loss 0.2225 (0.1926)	Prec@1 92.188 (93.119)	Prec@5 100.000 (99.881)	Acc 0.931 (0.934)	
TRAINING - Epoch: [78][160/781]	Time 0.103 (0.113)	Data 0.000 (0.008)	Loss 0.2617 (0.1929)	Prec@1 91.992 (93.131)	Prec@5 99.219 (99.873)	Acc 0.931 (0.934)	
TRAINING - Epoch: [78][170/781]	Time 0.103 (0.112)	Data 0.000 (0.007)	Loss 0.1723 (0.1933)	Prec@1 94.141 (93.142)	Prec@5 99.414 (99.869)	Acc 0.931 (0.934)	
TRAINING - Epoch: [78][180/781]	Time 0.091 (0.111)	Data 0.000 (0.007)	Loss 0.1760 (0.1937)	Prec@1 94.531 (93.136)	Prec@5 100.000 (99.873)	Acc 0.931 (0.934)	
TRAINING - Epoch: [78][190/781]	Time 0.109 (0.111)	Data 0.000 (0.006)	Loss 0.2968 (0.1953)	Prec@1 88.672 (93.082)	Prec@5 99.805 (99.865)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][200/781]	Time 0.105 (0.110)	Data 0.000 (0.006)	Loss 0.1664 (0.1948)	Prec@1 94.336 (93.117)	Prec@5 100.000 (99.870)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][210/781]	Time 0.101 (0.110)	Data 0.000 (0.006)	Loss 0.1815 (0.1949)	Prec@1 93.359 (93.119)	Prec@5 100.000 (99.873)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][220/781]	Time 0.091 (0.110)	Data 0.000 (0.006)	Loss 0.2796 (0.1959)	Prec@1 91.211 (93.096)	Prec@5 100.000 (99.870)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][230/781]	Time 0.101 (0.109)	Data 0.000 (0.005)	Loss 0.1225 (0.1959)	Prec@1 95.312 (93.087)	Prec@5 100.000 (99.874)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][240/781]	Time 0.126 (0.109)	Data 0.000 (0.005)	Loss 0.2320 (0.1967)	Prec@1 93.359 (93.085)	Prec@5 99.609 (99.872)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][250/781]	Time 0.095 (0.109)	Data 0.000 (0.005)	Loss 0.2913 (0.1963)	Prec@1 89.258 (93.096)	Prec@5 100.000 (99.872)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][260/781]	Time 0.112 (0.109)	Data 0.000 (0.005)	Loss 0.1107 (0.1968)	Prec@1 96.875 (93.073)	Prec@5 100.000 (99.872)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][270/781]	Time 0.091 (0.109)	Data 0.000 (0.005)	Loss 0.1565 (0.1982)	Prec@1 95.508 (93.057)	Prec@5 99.805 (99.866)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][280/781]	Time 0.091 (0.108)	Data 0.000 (0.005)	Loss 0.2388 (0.1981)	Prec@1 92.188 (93.066)	Prec@5 100.000 (99.866)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][290/781]	Time 0.092 (0.108)	Data 0.000 (0.004)	Loss 0.1753 (0.1979)	Prec@1 94.727 (93.073)	Prec@5 100.000 (99.864)	Acc 0.931 (0.933)	
TRAINING - Epoch: [78][300/781]	Time 0.134 (0.108)	Data 0.000 (0.004)	Loss 0.1734 (0.1979)	Prec@1 92.969 (93.071)	Prec@5 100.000 (99.868)	Acc 0.931 (0.932)	
TRAINING - Epoch: [78][310/781]	Time 0.093 (0.108)	Data 0.000 (0.004)	Loss 0.2726 (0.1982)	Prec@1 90.625 (93.047)	Prec@5 100.000 (99.869)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][320/781]	Time 0.092 (0.108)	Data 0.000 (0.004)	Loss 0.1836 (0.1985)	Prec@1 92.578 (93.028)	Prec@5 99.805 (99.870)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][330/781]	Time 0.091 (0.108)	Data 0.000 (0.004)	Loss 0.1614 (0.1989)	Prec@1 94.922 (93.012)	Prec@5 100.000 (99.868)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][340/781]	Time 0.091 (0.107)	Data 0.000 (0.004)	Loss 0.1595 (0.1990)	Prec@1 93.945 (93.015)	Prec@5 99.805 (99.866)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][350/781]	Time 0.098 (0.107)	Data 0.000 (0.004)	Loss 0.1953 (0.1995)	Prec@1 93.750 (92.985)	Prec@5 100.000 (99.864)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][360/781]	Time 0.115 (0.107)	Data 0.000 (0.004)	Loss 0.1832 (0.1988)	Prec@1 93.750 (93.007)	Prec@5 100.000 (99.867)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][370/781]	Time 0.100 (0.107)	Data 0.000 (0.004)	Loss 0.1713 (0.1983)	Prec@1 93.555 (93.021)	Prec@5 100.000 (99.868)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][380/781]	Time 0.093 (0.107)	Data 0.000 (0.003)	Loss 0.2446 (0.1986)	Prec@1 90.625 (93.009)	Prec@5 100.000 (99.868)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][390/781]	Time 0.091 (0.107)	Data 0.000 (0.003)	Loss 0.1296 (0.1994)	Prec@1 94.531 (92.977)	Prec@5 100.000 (99.868)	Acc 0.930 (0.932)	
TRAINING - Epoch: [78][400/781]	Time 0.100 (0.107)	Data 0.000 (0.003)	Loss 0.1616 (0.2005)	Prec@1 94.531 (92.931)	Prec@5 100.000 (99.867)	Acc 0.929 (0.932)	
TRAINING - Epoch: [78][410/781]	Time 0.092 (0.107)	Data 0.000 (0.003)	Loss 0.3047 (0.2017)	Prec@1 90.430 (92.894)	Prec@5 99.219 (99.864)	Acc 0.929 (0.932)	
TRAINING - Epoch: [78][420/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.3590 (0.2030)	Prec@1 85.352 (92.836)	Prec@5 99.805 (99.863)	Acc 0.928 (0.932)	
TRAINING - Epoch: [78][430/781]	Time 0.097 (0.106)	Data 0.000 (0.003)	Loss 0.1551 (0.2032)	Prec@1 93.945 (92.831)	Prec@5 100.000 (99.863)	Acc 0.928 (0.932)	
TRAINING - Epoch: [78][440/781]	Time 0.107 (0.106)	Data 0.000 (0.003)	Loss 0.1475 (0.2031)	Prec@1 95.508 (92.845)	Prec@5 99.805 (99.863)	Acc 0.928 (0.932)	
TRAINING - Epoch: [78][450/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.1300 (0.2029)	Prec@1 94.531 (92.855)	Prec@5 100.000 (99.863)	Acc 0.929 (0.932)	
TRAINING - Epoch: [78][460/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 0.2938 (0.2026)	Prec@1 89.258 (92.873)	Prec@5 100.000 (99.861)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][470/781]	Time 0.116 (0.106)	Data 0.011 (0.003)	Loss 0.1297 (0.2024)	Prec@1 96.094 (92.878)	Prec@5 100.000 (99.859)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][480/781]	Time 0.108 (0.106)	Data 0.000 (0.003)	Loss 0.1747 (0.2027)	Prec@1 92.578 (92.867)	Prec@5 100.000 (99.861)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][490/781]	Time 0.103 (0.106)	Data 0.000 (0.003)	Loss 0.2712 (0.2022)	Prec@1 90.625 (92.885)	Prec@5 99.414 (99.860)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][500/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2015 (0.2027)	Prec@1 92.383 (92.865)	Prec@5 100.000 (99.859)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][510/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 0.1456 (0.2029)	Prec@1 95.117 (92.867)	Prec@5 100.000 (99.857)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][520/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2078 (0.2029)	Prec@1 91.211 (92.864)	Prec@5 99.609 (99.857)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][530/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.1645 (0.2024)	Prec@1 94.141 (92.884)	Prec@5 100.000 (99.860)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][540/781]	Time 0.115 (0.106)	Data 0.000 (0.003)	Loss 0.1829 (0.2025)	Prec@1 92.188 (92.880)	Prec@5 99.805 (99.857)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][550/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.3497 (0.2035)	Prec@1 89.453 (92.850)	Prec@5 99.609 (99.856)	Acc 0.929 (0.931)	
TRAINING - Epoch: [78][560/781]	Time 0.116 (0.106)	Data 0.000 (0.003)	Loss 0.1683 (0.2039)	Prec@1 94.336 (92.832)	Prec@5 99.219 (99.854)	Acc 0.928 (0.931)	
TRAINING - Epoch: [78][570/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2613 (0.2040)	Prec@1 90.625 (92.827)	Prec@5 100.000 (99.853)	Acc 0.928 (0.931)	
TRAINING - Epoch: [78][580/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2424 (0.2042)	Prec@1 92.188 (92.814)	Prec@5 99.805 (99.854)	Acc 0.928 (0.931)	
TRAINING - Epoch: [78][590/781]	Time 0.098 (0.105)	Data 0.000 (0.003)	Loss 0.2858 (0.2050)	Prec@1 89.453 (92.787)	Prec@5 99.805 (99.851)	Acc 0.928 (0.931)	
TRAINING - Epoch: [78][600/781]	Time 0.108 (0.106)	Data 0.000 (0.003)	Loss 0.2163 (0.2056)	Prec@1 91.992 (92.762)	Prec@5 100.000 (99.852)	Acc 0.928 (0.931)	
TRAINING - Epoch: [78][610/781]	Time 0.092 (0.105)	Data 0.000 (0.003)	Loss 0.3144 (0.2063)	Prec@1 91.797 (92.744)	Prec@5 100.000 (99.851)	Acc 0.927 (0.931)	
TRAINING - Epoch: [78][620/781]	Time 0.099 (0.105)	Data 0.000 (0.002)	Loss 0.2094 (0.2062)	Prec@1 92.773 (92.753)	Prec@5 99.609 (99.852)	Acc 0.928 (0.931)	
